,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2779,2001,1,2,18,7,2001-02-18,CO,19704,CO,N14383,1132,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,945,945.0,0.0,0.0,0.0,0.0,0900-0959,25.0,1010.0,1417.0,4.0,1424,1421.0,-3.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,219.0,216.0,187.0,1.0,1372.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,1991,3,8,29,4,1991-08-29,AA,19805,AA,,644,14908,1490802,32575,SNA,"Santa Ana, CA",CA,6,California,91,14831,1483101,32457,SJC,"San Jose, CA",CA,6.0,California,91,1901,1900.0,-1.0,0.0,0.0,-1.0,1900-1959,,,,,2017,2010.0,-7.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,76.0,70.0,,1.0,342.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,2004,4,10,14,4,2004-10-14,AA,19805,AA,N408AA,487,13232,1323201,30977,MDW,"Chicago, IL",IL,17,Illinois,41,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,745,739.0,-6.0,0.0,0.0,-1.0,0700-0759,11.0,750.0,950.0,10.0,1007,1000.0,-7.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,142.0,141.0,120.0,1.0,797.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,2001,3,9,6,4,2001-09-06,US,20355,US,N704äæ,593,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,15304,1530401,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,1950,1942.0,-8.0,0.0,0.0,-1.0,1900-1959,16.0,1958.0,2157.0,9.0,2236,2206.0,-30.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,166.0,144.0,119.0,1.0,920.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,2019,3,9,8,7,2019-09-08,DL,19790,DL,N3744F,1742,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11641,1164102,31641,FAY,"Fayetteville, NC",NC,37.0,North Carolina,36,2127,2153.0,26.0,26.0,1.0,1.0,2100-2159,13.0,2206.0,2301.0,8.0,2245,2309.0,24.0,24.0,1.0,1.0,2200-2259,0.0,,0.0,78.0,76.0,55.0,1.0,331.0,2,24.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,2002,1,3,12,2,2002-03-12,DL,19790,DL,N3760C,894,10397,1039702,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,2000,2108.0,68.0,68.0,1.0,4.0,2000-2059,11.0,2119.0,2214.0,5.0,2121,2219.0,58.0,58.0,1.0,3.0,2100-2159,0.0,,0.0,81.0,71.0,55.0,1.0,373.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,2008,4,11,26,3,2008-11-26,US,20355,US,N111US,1584,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,1610,1618.0,8.0,8.0,0.0,0.0,1600-1659,23.0,1641.0,2200.0,4.0,2152,2204.0,12.0,12.0,0.0,0.0,2100-2159,0.0,,0.0,222.0,226.0,199.0,1.0,1813.0,8,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,1992,2,4,17,5,1992-04-17,AS,19930,AS,,92,11630,1163001,31517,FAI,"Fairbanks, AK",AK,2,Alaska,1,10299,1029901,30299,ANC,"Anchorage, AK",AK,2.0,Alaska,1,645,645.0,0.0,0.0,0.0,0.0,0600-0659,,,,,740,755.0,15.0,15.0,1.0,1.0,0700-0759,0.0,,0.0,55.0,70.0,,1.0,261.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,2012,3,7,5,4,2012-07-05,DL,19790,DL,N309DE,1809,11996,1199603,31871,GSP,"Greer, SC",SC,45,South Carolina,37,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1540,1540.0,0.0,0.0,0.0,0.0,1500-1559,17.0,1557.0,1625.0,8.0,1644,1633.0,-11.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,64.0,53.0,28.0,1.0,153.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,2019,3,8,13,2,2019-08-13,MQ,20398,MQ,N231AN,3345,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,500,453.0,-7.0,0.0,0.0,-1.0,0001-0559,12.0,505.0,547.0,18.0,616,605.0,-11.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,76.0,72.0,42.0,1.0,237.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,2019,4,10,7,1,2019-10-07,OO,20304,OO,N740SK,3051,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12992,1299206,32600,LIT,"Little Rock, AR",AR,5.0,Arkansas,71,958,1008.0,10.0,10.0,0.0,0.0,0900-0959,37.0,1045.0,1212.0,3.0,1155,1215.0,20.0,20.0,1.0,1.0,1100-1159,0.0,,0.0,117.0,127.0,87.0,1.0,552.0,3,0.0,0.0,10.0,0.0,10.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,2020,1,3,8,7,2020-03-08,NK,20416,NK,N665NK,151,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12.0,Florida,33,1316,1307.0,-9.0,0.0,0.0,-1.0,1300-1359,13.0,1320.0,1526.0,5.0,1554,1531.0,-23.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,158.0,144.0,126.0,1.0,936.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,2017,2,4,9,7,2017-04-09,AS,19930,AS,N526AS,36,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,1030,1023.0,-7.0,0.0,0.0,-1.0,1000-1059,18.0,1041.0,1534.0,7.0,1544,1541.0,-3.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,194.0,198.0,173.0,1.0,1399.0,6,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,2005,4,12,31,6,2005-12-31,US,20355,US,N750UW,826,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,1300,1258.0,-2.0,0.0,0.0,-1.0,1300-1359,15.0,1313.0,1930.0,6.0,1921,1936.0,15.0,15.0,1.0,1.0,1900-1959,0.0,,0.0,261.0,278.0,257.0,1.0,2075.0,9,0.0,0.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,1996,1,1,26,5,1996-01-26,CO,19704,CO,N17557,1910,12266,1226601,31453,IAH,"Houston, TX",TX,48,Texas,74,13495,1349501,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,1200,1212.0,12.0,12.0,0.0,0.0,1200-1259,15.0,1227.0,1331.0,2.0,1300,1333.0,33.0,33.0,1.0,2.0,1300-1359,0.0,,0.0,60.0,81.0,64.0,1.0,305.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,2010,3,7,7,3,2010-07-07,XE,20374,XE,N14930,2261,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,10185,1018502,30185,AEX,"Alexandria, LA",LA,22.0,Louisiana,72,2100,2135.0,35.0,35.0,1.0,2.0,2100-2159,18.0,2153.0,2229.0,3.0,2149,2232.0,43.0,43.0,1.0,2.0,2100-2159,0.0,,0.0,49.0,57.0,36.0,1.0,190.0,1,0.0,7.0,8.0,0.0,28.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,1996,3,8,6,2,1996-08-06,WN,19393,WN,N95,634,13232,1323201,30977,MDW,"Chicago, IL",IL,17,Illinois,41,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,700,700.0,0.0,0.0,0.0,0.0,0700-0759,8.0,708.0,809.0,3.0,810,812.0,2.0,2.0,0.0,0.0,0800-0859,0.0,,0.0,70.0,72.0,61.0,1.0,251.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,2016,1,1,30,6,2016-01-30,OO,20304,OO,N625CA,4491,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,1045,1038.0,-7.0,0.0,0.0,-1.0,1000-1059,14.0,1052.0,1100.0,29.0,1115,1129.0,14.0,14.0,0.0,0.0,1100-1159,0.0,,0.0,90.0,111.0,68.0,1.0,399.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,2001,3,8,15,3,2001-08-15,UA,19977,UA,N907ä1,1466,13796,1379601,32457,OAK,"Oakland, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1123,1121.0,-2.0,0.0,0.0,-1.0,1100-1159,9.0,1130.0,1432.0,11.0,1445,1443.0,-2.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,142.0,142.0,122.0,1.0,957.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,1998,1,2,16,1,1998-02-16,UA,19977,UA,N1829U,250,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12264,1226401,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,1540,1557.0,17.0,17.0,1.0,1.0,1500-1559,19.0,1616.0,2110.0,8.0,2038,2118.0,40.0,40.0,1.0,2.0,2000-2059,0.0,,0.0,178.0,201.0,174.0,1.0,1452.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,2020,1,3,2,1,2020-03-02,AA,19805,AA,N925AN,801,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,550,549.0,-1.0,0.0,0.0,-1.0,0001-0559,19.0,608.0,752.0,13.0,753,805.0,12.0,12.0,0.0,0.0,0700-0759,0.0,,0.0,183.0,196.0,164.0,1.0,1017.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,2006,2,4,11,2,2006-04-11,FL,20437,FL,N267AT,84,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,630,628.0,-2.0,0.0,0.0,-1.0,0600-0659,9.0,637.0,818.0,9.0,819,827.0,8.0,8.0,0.0,0.0,0800-0859,0.0,,0.0,109.0,119.0,101.0,1.0,581.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,2006,1,2,14,2,2006-02-14,CO,19704,CO,N24633,220,12339,1233903,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1725,1838.0,73.0,73.0,1.0,4.0,1700-1759,24.0,1902.0,2031.0,11.0,1935,2042.0,67.0,67.0,1.0,4.0,1900-1959,0.0,,0.0,130.0,124.0,89.0,1.0,644.0,3,0.0,0.0,67.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,1995,1,3,10,5,1995-03-10,AS,19930,AS,N931AS,527,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,14057,1405701,34057,PDX,"Portland, OR",OR,41.0,Oregon,92,1330,1400.0,30.0,30.0,1.0,2.0,1300-1359,45.0,1445.0,1636.0,3.0,1548,1639.0,51.0,51.0,1.0,3.0,1500-1559,0.0,,0.0,138.0,159.0,111.0,1.0,834.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,2011,4,11,29,2,2011-11-29,US,20355,US,N822AW,186,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14679,1467903,33570,SAN,"San Diego, CA",CA,6.0,California,91,1805,1802.0,-3.0,0.0,0.0,-1.0,1800-1859,13.0,1815.0,1803.0,3.0,1815,1806.0,-9.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,70.0,64.0,48.0,1.0,304.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,1990,1,1,25,4,1990-01-25,AA,19805,AA,,1404,14831,1483101,32457,SJC,"San Jose, CA",CA,6,California,91,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,700,659.0,-1.0,0.0,0.0,-1.0,0700-0759,,,,,807,812.0,5.0,5.0,0.0,0.0,0800-0859,0.0,,0.0,67.0,73.0,,1.0,308.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,2017,2,6,1,4,2017-06-01,DL,19790,DL,N918DE,2075,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1212,1206.0,-6.0,0.0,0.0,-1.0,1200-1259,16.0,1222.0,1452.0,6.0,1512,1458.0,-14.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,120.0,112.0,90.0,1.0,692.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,2007,3,8,23,4,2007-08-23,MQ,20398,MQ,,4502,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10469,1046901,30469,AZO,"Kalamazoo, MI",MI,26.0,Michigan,43,1910,,,,,,1900-1959,,,,,2100,,,,,,2100-2159,1.0,C,0.0,50.0,,,1.0,122.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,1988,4,11,6,7,1988-11-06,AA,19805,AA,,190,14685,1468501,34685,SAV,"Savannah, GA",GA,13,Georgia,34,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,825,824.0,-1.0,0.0,0.0,-1.0,0800-0859,,,,,934,917.0,-17.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,69.0,53.0,,1.0,293.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,2007,3,8,23,4,2007-08-23,AA,19805,AA,N234AA,1057,12339,1233903,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1710,1703.0,-7.0,0.0,0.0,-1.0,1700-1759,12.0,1715.0,1800.0,9.0,1825,1809.0,-16.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,135.0,126.0,105.0,1.0,762.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,2017,2,6,24,6,2017-06-24,WN,19393,WN,N270WN,887,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13232,1323202,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,645,640.0,-5.0,0.0,0.0,-1.0,0600-0659,7.0,647.0,641.0,7.0,700,648.0,-12.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,75.0,68.0,54.0,1.0,307.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,2010,1,1,12,2,2010-01-12,WN,19393,WN,N407WN,2552,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,1130,1142.0,12.0,12.0,0.0,0.0,1100-1159,11.0,1153.0,1824.0,14.0,1805,1838.0,33.0,33.0,1.0,2.0,1800-1859,0.0,,0.0,275.0,296.0,271.0,1.0,2075.0,9,12.0,0.0,21.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,1994,1,3,7,1,1994-03-07,AA,19805,AA,,548,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1718,1718.0,0.0,0.0,0.0,0.0,1700-1759,,,,,1931,1929.0,-2.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,193.0,191.0,,1.0,1172.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,2016,3,9,22,4,2016-09-22,DL,19790,DL,N920AT,2542,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12448,1244805,32448,JAN,"Jackson/Vicksburg, MS",MS,28.0,Mississippi,53,2214,2213.0,-1.0,0.0,0.0,-1.0,2200-2259,21.0,2234.0,2229.0,5.0,2232,2234.0,2.0,2.0,0.0,0.0,2200-2259,0.0,,0.0,78.0,81.0,55.0,1.0,341.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,1995,2,6,10,6,1995-06-10,WN,19393,WN,N81,1006,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,940,940.0,0.0,0.0,0.0,0.0,0900-0959,9.0,949.0,1037.0,3.0,1040,1040.0,0.0,0.0,0.0,0.0,1000-1059,0.0,,0.0,60.0,60.0,48.0,1.0,304.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,1999,2,6,30,3,1999-06-30,UA,19977,UA,N803UA,1141,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,0,1747.0,-3.0,0.0,0.0,-1.0,0001-0559,24.0,1811.0,1953.0,2.0,0,1955.0,0.0,0.0,0.0,0.0,0001-0559,0.0,,0.0,245.0,248.0,222.0,1.0,1723.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,2010,3,8,29,7,2010-08-29,WN,19393,WN,N798SW,286,14893,1489301,33192,SMF,"Sacramento, CA",CA,6,California,91,13891,1389101,32575,ONT,"Ontario, CA",CA,6.0,California,91,1125,1124.0,-1.0,0.0,0.0,-1.0,1100-1159,6.0,1130.0,1228.0,4.0,1240,1232.0,-8.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,75.0,68.0,58.0,1.0,390.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,2002,3,7,20,6,2002-07-20,UA,19977,UA,N483UA,1562,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,840,841.0,1.0,1.0,0.0,0.0,0800-0859,15.0,856.0,1240.0,11.0,1238,1251.0,13.0,13.0,0.0,0.0,1200-1259,0.0,,0.0,178.0,190.0,164.0,1.0,1249.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,2015,1,1,21,3,2015-01-21,WN,19393,WN,N729SW,4820,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,10800,1080003,32575,BUR,"Burbank, CA",CA,6.0,California,91,1935,1935.0,0.0,0.0,0.0,0.0,1900-1959,6.0,1941.0,2038.0,5.0,2045,2043.0,-2.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,70.0,68.0,57.0,1.0,358.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,2018,3,9,3,1,2018-09-03,UA,19977,UA,N69833,532,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1152,1147.0,-5.0,0.0,0.0,-1.0,1100-1159,15.0,1202.0,1458.0,4.0,1512,1502.0,-10.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,140.0,135.0,116.0,1.0,867.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,2011,4,12,17,6,2011-12-17,B6,20409,B6,N712JB,251,13796,1379601,32457,OAK,"Oakland, CA",CA,6,California,91,12954,1295402,32575,LGB,"Long Beach, CA",CA,6.0,California,91,1827,1851.0,24.0,24.0,1.0,1.0,1800-1859,9.0,1900.0,2005.0,4.0,1945,2009.0,24.0,24.0,1.0,1.0,1900-1959,0.0,,0.0,78.0,78.0,65.0,1.0,353.0,2,0.0,0.0,0.0,0.0,24.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,2009,4,11,18,3,2009-11-18,AA,19805,AA,N441AA,1545,10693,1069301,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1155,1150.0,-5.0,0.0,0.0,-1.0,1100-1159,11.0,1201.0,1336.0,8.0,1350,1344.0,-6.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,115.0,114.0,95.0,1.0,631.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,2010,2,5,29,6,2010-05-29,AA,19805,AA,N460AA,2495,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,2230,2226.0,-4.0,0.0,0.0,-1.0,2200-2259,8.0,2234.0,2321.0,15.0,2350,2336.0,-14.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,200.0,190.0,167.0,1.0,1235.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,2018,4,11,1,4,2018-11-01,MQ,20398,MQ,N822AE,3468,14576,1457606,34576,ROC,"Rochester, NY",NY,36,New York,22,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1008,957.0,-11.0,0.0,0.0,-1.0,1000-1059,8.0,1005.0,1054.0,5.0,1129,1059.0,-30.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,81.0,62.0,49.0,1.0,343.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,2009,4,10,29,4,2009-10-29,OO,20304,OO,N296SW,7772,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,14794,1479401,34794,SGU,"St. George, UT",UT,49.0,Utah,87,1055,1122.0,27.0,27.0,1.0,1.0,1000-1059,14.0,1136.0,1223.0,4.0,1218,1227.0,9.0,9.0,0.0,0.0,1200-1259,0.0,,0.0,83.0,65.0,47.0,1.0,269.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,2019,2,6,23,7,2019-06-23,YX,20452,YX,N126HQ,4687,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12339,1233904,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,2020,2017.0,-3.0,0.0,0.0,-1.0,2000-2059,26.0,2043.0,2151.0,8.0,2156,2159.0,3.0,3.0,0.0,0.0,2100-2159,0.0,,0.0,96.0,102.0,68.0,1.0,427.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,2015,4,10,21,3,2015-10-21,WN,19393,WN,N7817J,169,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55.0,Wisconsin,45,1725,1719.0,-6.0,0.0,0.0,-1.0,1700-1759,22.0,1741.0,2238.0,5.0,2240,2243.0,3.0,3.0,0.0,0.0,2200-2259,0.0,,0.0,195.0,204.0,177.0,1.0,1460.0,6,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
